日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index English Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
2024-01-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4351.11,4351.11,4170.54,4200.75,-159.55,-3.66,75078.62,7739.13,4912
2024-01-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4188.36,4253.19,4151.89,4233.03,32.28,0.77,66548.58,6849.32,4912
2024-01-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4250.85,4297.19,4158.28,4292.0,58.97,1.39,75148.53,7438.72,4912
2024-01-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4290.75,4408.09,4277.78,4407.19,115.2,2.68,85290.94,8677.69,4912
2024-01-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4392.45,4423.69,4373.34,4387.09,-20.11,-0.46,80918.64,8054.03,4912
2024-01-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4390.81,4403.42,4305.01,4305.01,-82.08,-1.87,78142.3,7777.52,4912
2024-01-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4277.98,4291.16,4202.96,4205.28,-99.72,-2.32,65103.09,6386.89,4914
2024-01-31,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4182.61,4208.59,4097.19,4103.11,-102.17,-2.43,78805.13,7374.15,4915
2024-02-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4081.08,4148.46,4041.41,4084.16,-18.95,-0.46,73320.28,6848.37,4916
2024-02-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4087.83,4116.21,3881.39,3987.53,-96.63,-2.37,87339.95,7851.15,4917
2024-02-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,3959.64,3973.29,3776.23,3882.95,-104.58,-2.62,99922.92,8591.85,4917
2024-02-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,3838.57,4081.29,3820.45,4054.23,171.27,4.41,107181.5,9077.87,4918
2024-02-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4059.73,4148.3,4032.42,4125.39,71.16,1.75,114200.55,9997.03,4918
2024-02-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4138.28,4229.77,4133.78,4220.63,95.24,2.31,113234.26,9910.96,4920
2024-02-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4268.82,4281.09,4227.34,4280.26,59.63,1.41,99450.0,9332.09,4929
2024-02-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4265.29,4304.44,4237.09,4297.67,17.41,0.41,77096.49,7690.43,4930
2024-02-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4266.35,4417.31,4252.23,4342.31,44.64,1.04,96256.65,9532.13,4932
2024-02-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4337.19,4395.7,4332.9,4395.7,53.4,1.23,78974.06,7993.5,4934
2024-02-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4406.43,4437.6,4377.98,4434.49,38.78,0.88,87448.85,8948.03,4935
2024-02-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4436.28,4474.45,4410.07,4428.79,-5.69,-0.13,93886.16,9565.33,4935
2024-02-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4411.99,4513.72,4402.22,4513.72,84.93,1.92,88178.4,9619.12,4936
2024-02-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4520.8,4560.26,4380.64,4380.64,-133.08,-2.95,127739.13,13179.17,4936
2024-02-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4355.53,4502.63,4355.53,4502.63,121.99,2.78,95212.89,10263.79,4937
2024-03-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4506.71,4547.29,4485.58,4539.78,37.15,0.83,89829.48,10295.18,4940
2024-03-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4544.58,4555.52,4496.69,4550.68,10.9,0.24,89678.88,10511.48,4942
2024-03-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4525.45,4551.59,4512.65,4539.71,-10.97,-0.24,87438.97,10409.26,4942
2024-03-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4523.82,4577.65,4506.58,4540.99,1.28,0.03,78582.4,9046.45,4943
2024-03-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4543.08,4572.76,4499.45,4499.85,-41.14,-0.91,86051.25,9488.57,4944
2024-03-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4501.09,4544.94,4480.31,4538.18,38.32,0.85,73432.27,8336.75,4946
2024-03-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4534.85,4608.71,4534.68,4608.71,70.53,1.55,83390.77,9804.43,4949
2024-03-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4614.71,4638.48,4586.68,4625.77,17.06,0.37,95873.25,11170.11,4949
2024-03-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4625.23,4644.6,4592.77,4615.0,-10.77,-0.23,87154.44,10269.74,4951
2024-03-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4613.43,4641.28,4561.33,4595.22,-19.77,-0.43,85112.48,9815.6,4952
2024-03-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4584.01,4631.12,4567.86,4629.96,34.74,0.76,82004.93,9234.46,4955
2024-03-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4642.32,4692.09,4640.5,4691.93,61.97,1.34,94932.76,11104.79,4958
2024-03-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4679.9,4703.89,4660.73,4660.73,-31.21,-0.66,89579.7,10484.22,4958
2024-03-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4651.67,4687.74,4651.67,4685.2,24.48,0.53,83921.74,9703.24,4960
2024-03-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4695.25,4704.74,4663.79,4681.02,-4.19,-0.09,90312.53,10367.0,4962
2024-03-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4669.4,4675.19,4595.57,4628.23,-52.78,-1.13,93730.41,10686.18,4962
2024-03-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4615.69,4645.37,4562.66,4562.66,-65.57,-1.42,89344.84,10175.12,4963
2024-03-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4558.54,4583.33,4522.99,4567.72,5.06,0.11,80925.49,9330.99,4963
2024-03-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4560.28,4560.48,4470.03,4470.03,-97.69,-2.14,79186.34,8678.98,4964
2024-03-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4464.76,4567.07,4464.76,4527.14,57.11,1.28,81477.91,9085.74,4965
2024-03-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4524.17,4564.17,4517.95,4564.16,37.02,0.82,76379.75,8349.64,4968
2024-04-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4581.62,4650.89,4581.62,4650.78,86.62,1.9,87138.94,9748.17,4970
2024-04-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4647.93,4647.93,4612.68,4631.74,-19.05,-0.41,87790.5,9424.03,4970
2024-04-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4625.3,4629.33,4590.17,4609.53,-22.21,-0.48,83615.53,8942.7,4972
2024-04-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4593.28,4602.26,4545.3,4545.42,-64.11,-1.39,86068.23,9070.71,4978
2024-04-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4540.58,4569.86,4528.73,4568.92,23.5,0.52,72695.15,7752.28,4978
2024-04-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4561.66,4561.66,4482.52,4508.88,-60.04,-1.31,77641.57,8095.36,4988
2024-04-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4481.07,4550.41,4477.92,4515.97,7.09,0.16,74339.07,7915.93,4988
2024-04-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4517.34,4534.94,4477.53,4484.18,-31.79,-0.7,73194.86,7873.43,4988
2024-04-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4474.1,4528.69,4419.74,4499.04,14.86,0.33,98407.13,9691.64,4989
2024-04-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4471.71,4481.52,4366.69,4368.94,-130.1,-2.89,96470.13,9239.82,4989
2024-04-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4382.16,4501.41,4382.16,4501.41,132.47,3.03,90138.91,8949.67,4991
2024-04-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4487.03,4547.36,4472.49,4503.36,1.95,0.04,88117.93,9263.17,4996
2024-04-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4479.6,4508.77,4452.86,4474.56,-28.8,-0.64,79705.69,8388.37,4998
2024-04-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4458.39,4494.63,4441.1,4451.52,-23.05,-0.52,75776.73,8023.4,5000
2024-04-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4445.35,4460.73,4420.53,4429.73,-21.79,-0.49,70692.85,7575.76,5000
2024-04-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4435.15,4475.17,4424.42,4475.17,45.44,1.03,70946.56,7762.73,5003
2024-04-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4459.44,4507.7,4456.01,4483.54,8.37,0.19,69510.29,7534.2,5005
2024-04-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4481.52,4562.69,4481.52,4558.57,75.03,1.67,95999.42,10634.58,5005
2024-04-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4560.29,4649.04,4560.29,4638.41,79.84,1.75,106912.75,11896.75,5005
2024-04-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4632.94,4640.49,4607.77,4610.03,-28.38,-0.61,95000.06,10129.54,5005
2024-05-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4665.93,4691.78,4664.0,4688.52,78.49,1.7,96053.71,10832.8,5007
2024-05-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4687.88,4701.95,4676.28,4696.3,7.77,0.16,86105.08,9496.34,5007
2024-05-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4684.04,4684.04,4642.65,4645.82,-50.48,-1.07,78232.14,8467.34,5008
2024-05-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4645.27,4709.66,4645.27,4702.71,56.89,1.22,79974.81,8828.47,5009
2024-05-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4707.5,4714.35,4659.84,4685.1,-17.61,-0.37,84240.04,8945.6,5011
2024-05-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4656.77,4676.72,4629.45,4658.53,-26.58,-0.57,82434.08,8911.64,4988
2024-05-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4661.8,4683.96,4647.76,4664.17,5.65,0.12,74219.53,8065.04,4988
2024-05-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4655.87,4657.5,4619.51,4622.92,-41.25,-0.88,71195.73,7424.49,4989
2024-05-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4634.18,4659.6,4620.87,4631.79,8.86,0.19,79824.6,8288.02,4991
2024-05-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4629.58,4684.36,4621.17,4684.36,52.58,1.14,84068.89,8654.19,4992
2024-05-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4687.28,4713.99,4685.73,4704.79,20.42,0.44,92421.38,9735.47,4998
2024-05-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4693.9,4694.47,4658.63,4673.44,-31.35,-0.67,75247.48,7774.29,4998
2024-05-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4670.57,4687.22,4665.14,4679.98,6.54,0.14,76622.56,8078.91,5000
2024-05-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4664.05,4664.05,4594.1,4603.71,-76.28,-1.63,79566.48,8227.71,5002
2024-05-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4591.57,4621.97,4553.63,4554.62,-49.08,-1.07,69098.65,7397.89,5004
2024-05-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4561.54,4599.55,4537.52,4598.16,43.53,0.95,70875.19,7547.63,5008
2024-05-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4591.19,4598.72,4553.94,4558.18,-39.97,-0.87,69340.12,7231.03,5008
2024-05-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4553.3,4587.36,4547.17,4564.24,6.06,0.13,66637.65,6887.32,5008
2024-05-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4553.3,4576.88,4531.5,4540.31,-23.93,-0.52,67563.4,7043.3,5009
2024-05-31,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4543.89,4570.74,4539.95,4539.95,-0.36,-0.01,64304.16,6925.06,5010
2024-06-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4536.06,4546.7,4486.69,4515.2,-24.76,-0.54,77660.48,8085.87,5015
2024-06-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4504.04,4544.56,4484.52,4537.68,22.48,0.5,69651.99,7231.5,5015
2024-06-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4526.58,4541.01,4489.29,4489.29,-48.39,-1.07,64687.31,6651.51,5016
2024-06-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4496.17,4508.84,4423.87,4436.3,-52.99,-1.18,83509.06,8209.76,5018
2024-06-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4449.9,4471.53,4402.6,4439.24,2.93,0.07,68070.38,6962.09,5018
2024-06-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4418.03,4440.27,4392.47,4430.93,-8.31,-0.19,63874.02,6848.85,5023
2024-06-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4425.09,4456.72,4424.01,4448.28,17.35,0.39,60845.85,6693.14,5024
2024-06-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4450.42,4451.87,4414.6,4422.64,-25.64,-0.58,64662.35,7267.16,5024
2024-06-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4409.66,4440.69,4397.59,4435.16,12.51,0.28,71575.14,8247.84,5025
2024-06-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4412.97,4437.67,4410.03,4428.06,-7.1,-0.16,62243.89,7301.2,4986
2024-06-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4426.41,4457.56,4426.41,4454.72,26.66,0.6,62589.6,7132.63,4986
2024-06-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4455.04,4455.96,4421.16,4423.11,-31.61,-0.71,59260.81,6822.13,4988
2024-06-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4416.89,4430.42,4363.72,4366.63,-56.48,-1.28,64613.22,6985.97,4990
2024-06-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4354.75,4380.92,4339.88,4361.59,-5.04,-0.11,55307.16,6012.81,4994
2024-06-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4334.16,4337.5,4281.36,4283.56,-78.03,-1.79,64701.34,6771.32,4994
2024-06-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4281.67,4297.71,4234.65,4259.37,-24.19,-0.56,59633.67,6327.93,4993
2024-06-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4251.31,4326.82,4237.31,4321.97,62.6,1.47,62296.32,6241.06,4993
2024-06-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4304.52,4304.52,4261.57,4261.6,-60.37,-1.4,59265.85,6083.29,4998
2024-06-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4249.93,4318.99,4249.93,4277.59,15.99,0.37,65784.42,6860.95,5001
2024-07-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4274.74,4315.27,4251.88,4309.87,32.27,0.75,62015.99,6436.1,5007
2024-07-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4305.72,4320.53,4282.77,4294.34,-15.53,-0.36,62727.11,6309.32,5007
2024-07-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4291.87,4294.26,4263.81,4270.26,-24.08,-0.56,56512.75,5659.26,5009
2024-07-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4274.28,4288.02,4211.82,4214.18,-56.08,-1.31,59855.78,5673.78,5010
2024-07-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4208.99,4233.08,4172.32,4224.38,10.2,0.24,55579.92,5583.69,5011
2024-07-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4213.11,4213.11,4150.12,4159.37,-65.01,-1.54,58310.17,5682.73,5013
2024-07-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4153.39,4232.66,4125.19,4223.63,64.26,1.54,68760.73,7094.22,5013
2024-07-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4206.14,4235.56,4196.39,4203.1,-20.53,-0.49,63491.23,6633.72,5016
2024-07-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4244.58,4280.6,4229.07,4279.2,76.1,1.81,73060.15,7705.31,5016
2024-07-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4269.54,4286.08,4262.47,4273.99,-5.2,-0.12,64663.75,6728.32,5021
2024-07-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4262.26,4267.32,4244.34,4252.14,-21.85,-0.51,58308.97,5913.89,5043
2024-07-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4242.33,4271.9,4234.44,4270.04,17.9,0.42,56875.38,6318.93,5043
2024-07-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4265.5,4270.87,4243.04,4250.19,-19.85,-0.46,61094.76,6724.33,5046
2024-07-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4224.07,4266.5,4200.42,4266.11,15.91,0.37,60338.72,6653.39,5047
2024-07-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4243.75,4289.55,4239.42,4280.47,14.37,0.34,58184.44,6604.05,5051
2024-07-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4279.85,4284.12,4245.02,4270.04,-10.43,-0.24,57907.74,6461.15,5055
2024-07-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4266.27,4266.37,4171.34,4171.34,-98.7,-2.31,62256.48,6499.79,5055
2024-07-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4160.07,4182.62,4120.94,4129.15,-42.19,-1.01,62785.53,6160.88,5057
2024-07-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4109.3,4141.68,4097.78,4119.82,-9.33,-0.22,56413.3,5792.27,5059
2024-07-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4124.9,4165.35,4124.9,4158.42,38.6,0.94,58846.64,5957.78,5062
2024-07-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4158.22,4160.9,4139.74,4144.46,-13.95,-0.34,56497.2,5771.21,5064
2024-07-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4133.12,4142.79,4108.0,4136.24,-8.22,-0.2,58795.11,5896.94,5064
2024-07-31,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4131.06,4257.93,4129.88,4256.95,120.71,2.92,88144.77,8884.97,5064
2024-08-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4259.95,4276.11,4229.67,4238.62,-18.33,-0.43,75503.18,7665.87,5066
2024-08-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4207.38,4245.52,4184.47,4188.75,-49.87,-1.18,70850.52,7067.53,5066
2024-08-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4160.35,4223.18,4112.27,4112.27,-76.47,-1.82,78608.47,7737.11,5069
2024-08-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4147.29,4164.98,4106.56,4142.89,30.62,0.74,67655.07,6390.08,5069
2024-08-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4137.75,4166.66,4127.9,4142.26,-0.63,-0.01,60044.93,5789.96,5069
2024-08-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4129.0,4168.37,4101.79,4139.52,-2.74,-0.07,65550.85,6067.19,5071
2024-08-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4156.67,4172.42,4117.72,4117.72,-21.8,-0.53,62975.79,5510.05,5074
2024-08-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4113.05,4123.99,4093.07,4103.38,-14.34,-0.35,56458.6,4866.12,5077
